Provincias;Edad (3 grupos de edad);Españoles/Extranjeros;Sexo;Año;Total
13 Ciudad Real;0-15 años;Españoles;Hombres;2019;35.791
13 Ciudad Real;0-15 años;Españoles;Mujeres;2019;34.087
13 Ciudad Real;0-15 años;Extranjeros;Ambos sexos;2019;5.380
13 Ciudad Real;0-15 años;Extranjeros;Hombres;2019;2.772
13 Ciudad Real;0-15 años;Extranjeros;Mujeres;2019;2.608
13 Ciudad Real;0-15 años;% Extranjeros;Ambos sexos;2019;7,15
13 Ciudad Real;0-15 años;% Extranjeros;Hombres;2019;7,19
13 Ciudad Real;0-15 años;% Extranjeros;Mujeres;2019;7,11
13 Ciudad Real;16-64 años;TOTAL;Ambos sexos;2019;320.398
13 Ciudad Real;16-64 años;TOTAL;Hombres;2019;163.137
13 Ciudad Real;16-64 años;TOTAL;Mujeres;2019;157.261
13 Ciudad Real;16-64 años;Españoles;Ambos sexos;2019;297.659
13 Ciudad Real;16-64 años;Españoles;Hombres;2019;151.651
13 Ciudad Real;16-64 años;Españoles;Mujeres;2019;146.008
13 Ciudad Real;16-64 años;Extranjeros;Ambos sexos;2019;22.739
13 Ciudad Real;16-64 años;Extranjeros;Hombres;2019;11.486
13 Ciudad Real;16-64 años;Extranjeros;Mujeres;2019;11.253
13 Ciudad Real;16-64 años;% Extranjeros;Ambos sexos;2019;7,10
13 Ciudad Real;16-64 años;% Extranjeros;Hombres;2019;7,04
13 Ciudad Real;16-64 años;% Extranjeros;Mujeres;2019;7,16
13 Ciudad Real;65 y más;TOTAL;Ambos sexos;2019;100.105
13 Ciudad Real;65 y más;TOTAL;Hombres;2019;43.177
13 Ciudad Real;65 y más;TOTAL;Mujeres;2019;56.928
13 Ciudad Real;65 y más;Españoles;Ambos sexos;2019;99.377
13 Ciudad Real;65 y más;Españoles;Hombres;2019;42.885
13 Ciudad Real;65 y más;Españoles;Mujeres;2019;56.492
13 Ciudad Real;65 y más;Extranjeros;Ambos sexos;2019;728
13 Ciudad Real;65 y más;Extranjeros;Hombres;2019;292
13 Ciudad Real;65 y más;Extranjeros;Mujeres;2019;436
13 Ciudad Real;65 y más;% Extranjeros;Ambos sexos;2019;0,73
13 Ciudad Real;65 y más;% Extranjeros;Hombres;2019;0,68
13 Ciudad Real;65 y más;% Extranjeros;Mujeres;2019;0,77
14 Córdoba;TOTAL EDADES;TOTAL;Ambos sexos;2019;782.979
14 Córdoba;TOTAL EDADES;TOTAL;Hombres;2019;383.790
14 Córdoba;TOTAL EDADES;TOTAL;Mujeres;2019;399.189
14 Córdoba;TOTAL EDADES;Españoles;Ambos sexos;2019;761.876
14 Córdoba;TOTAL EDADES;Españoles;Hombres;2019;373.625
14 Córdoba;TOTAL EDADES;Españoles;Mujeres;2019;388.251
14 Córdoba;TOTAL EDADES;Extranjeros;Ambos sexos;2019;21.103
14 Córdoba;TOTAL EDADES;Extranjeros;Hombres;2019;10.165
14 Córdoba;TOTAL EDADES;Extranjeros;Mujeres;2019;10.938
14 Córdoba;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;2,70
14 Córdoba;TOTAL EDADES;% Extranjeros;Hombres;2019;2,65
14 Córdoba;TOTAL EDADES;% Extranjeros;Mujeres;2019;2,74
14 Córdoba;0-15 años;TOTAL;Ambos sexos;2019;122.794
14 Córdoba;0-15 años;TOTAL;Hombres;2019;63.253
14 Córdoba;0-15 años;TOTAL;Mujeres;2019;59.541
14 Córdoba;0-15 años;Españoles;Ambos sexos;2019;119.533
14 Córdoba;0-15 años;Españoles;Hombres;2019;61.585
14 Córdoba;0-15 años;Españoles;Mujeres;2019;57.948
14 Córdoba;0-15 años;Extranjeros;Ambos sexos;2019;3.261
14 Córdoba;0-15 años;Extranjeros;Hombres;2019;1.668
14 Córdoba;0-15 años;Extranjeros;Mujeres;2019;1.593
14 Córdoba;0-15 años;% Extranjeros;Ambos sexos;2019;2,66
14 Córdoba;0-15 años;% Extranjeros;Hombres;2019;2,64
14 Córdoba;0-15 años;% Extranjeros;Mujeres;2019;2,68
14 Córdoba;16-64 años;TOTAL;Ambos sexos;2019;509.641
14 Córdoba;16-64 años;TOTAL;Hombres;2019;256.483
14 Córdoba;16-64 años;TOTAL;Mujeres;2019;253.158
14 Córdoba;16-64 años;Españoles;Ambos sexos;2019;492.658
14 Córdoba;16-64 años;Españoles;Hombres;2019;248.376
14 Córdoba;16-64 años;Españoles;Mujeres;2019;244.282
14 Córdoba;16-64 años;Extranjeros;Ambos sexos;2019;16.983
14 Córdoba;16-64 años;Extranjeros;Hombres;2019;8.107
14 Córdoba;16-64 años;Extranjeros;Mujeres;2019;8.876
14 Córdoba;16-64 años;% Extranjeros;Ambos sexos;2019;3,33
14 Córdoba;16-64 años;% Extranjeros;Hombres;2019;3,16
14 Córdoba;16-64 años;% Extranjeros;Mujeres;2019;3,51
14 Córdoba;65 y más;TOTAL;Ambos sexos;2019;150.544
14 Córdoba;65 y más;TOTAL;Hombres;2019;64.054
14 Córdoba;65 y más;TOTAL;Mujeres;2019;86.490
14 Córdoba;65 y más;Españoles;Ambos sexos;2019;149.685
14 Córdoba;65 y más;Españoles;Hombres;2019;63.664
14 Córdoba;65 y más;Españoles;Mujeres;2019;86.021
14 Córdoba;65 y más;Extranjeros;Ambos sexos;2019;859
14 Córdoba;65 y más;Extranjeros;Hombres;2019;390
14 Córdoba;65 y más;Extranjeros;Mujeres;2019;469
14 Córdoba;65 y más;% Extranjeros;Ambos sexos;2019;0,57
14 Córdoba;65 y más;% Extranjeros;Hombres;2019;0,61
14 Córdoba;65 y más;% Extranjeros;Mujeres;2019;0,54
15 Coruña, A;TOTAL EDADES;TOTAL;Ambos sexos;2019;1.119.596
15 Coruña, A;TOTAL EDADES;TOTAL;Hombres;2019;536.470
15 Coruña, A;TOTAL EDADES;TOTAL;Mujeres;2019;583.126
15 Coruña, A;TOTAL EDADES;Españoles;Ambos sexos;2019;1.081.489
15 Coruña, A;TOTAL EDADES;Españoles;Hombres;2019;518.540
15 Coruña, A;TOTAL EDADES;Españoles;Mujeres;2019;562.949
15 Coruña, A;TOTAL EDADES;Extranjeros;Ambos sexos;2019;38.107
15 Coruña, A;TOTAL EDADES;Extranjeros;Hombres;2019;17.930
15 Coruña, A;TOTAL EDADES;Extranjeros;Mujeres;2019;20.177
15 Coruña, A;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;3,40
15 Coruña, A;TOTAL EDADES;% Extranjeros;Hombres;2019;3,34
15 Coruña, A;TOTAL EDADES;% Extranjeros;Mujeres;2019;3,46
15 Coruña, A;0-15 años;TOTAL;Ambos sexos;2019;144.895
15 Coruña, A;0-15 años;TOTAL;Hombres;2019;74.630
15 Coruña, A;0-15 años;TOTAL;Mujeres;2019;70.265
15 Coruña, A;0-15 años;Españoles;Ambos sexos;2019;140.044
15 Coruña, A;0-15 años;Españoles;Hombres;2019;72.128
15 Coruña, A;0-15 años;Españoles;Mujeres;2019;67.916
15 Coruña, A;0-15 años;Extranjeros;Ambos sexos;2019;4.851
15 Coruña, A;0-15 años;Extranjeros;Hombres;2019;2.502
15 Coruña, A;0-15 años;Extranjeros;Mujeres;2019;2.349
15 Coruña, A;0-15 años;% Extranjeros;Ambos sexos;2019;3,35
15 Coruña, A;0-15 años;% Extranjeros;Hombres;2019;3,35
15 Coruña, A;0-15 años;% Extranjeros;Mujeres;2019;3,34
15 Coruña, A;16-64 años;TOTAL;Ambos sexos;2019;699.337
15 Coruña, A;16-64 años;TOTAL;Hombres;2019;345.411
15 Coruña, A;16-64 años;TOTAL;Mujeres;2019;353.926
15 Coruña, A;16-64 años;Españoles;Ambos sexos;2019;668.306
15 Coruña, A;16-64 años;Españoles;Hombres;2019;330.911
15 Coruña, A;16-64 años;Españoles;Mujeres;2019;337.395
15 Coruña, A;16-64 años;Extranjeros;Ambos sexos;2019;31.031
15 Coruña, A;16-64 años;Extranjeros;Hombres;2019;14.500
15 Coruña, A;16-64 años;Extranjeros;Mujeres;2019;16.531
15 Coruña, A;16-64 años;% Extranjeros;Ambos sexos;2019;4,44
15 Coruña, A;16-64 años;% Extranjeros;Hombres;2019;4,20
15 Coruña, A;16-64 años;% Extranjeros;Mujeres;2019;4,67
15 Coruña, A;65 y más;TOTAL;Ambos sexos;2019;275.364
15 Coruña, A;65 y más;TOTAL;Hombres;2019;116.429
15 Coruña, A;65 y más;TOTAL;Mujeres;2019;158.935
15 Coruña, A;65 y más;Españoles;Ambos sexos;2019;273.139
15 Coruña, A;65 y más;Españoles;Hombres;2019;115.501
15 Coruña, A;65 y más;Españoles;Mujeres;2019;157.638
15 Coruña, A;65 y más;Extranjeros;Ambos sexos;2019;2.225
15 Coruña, A;65 y más;Extranjeros;Hombres;2019;928
15 Coruña, A;65 y más;Extranjeros;Mujeres;2019;1.297
15 Coruña, A;65 y más;% Extranjeros;Ambos sexos;2019;0,81
15 Coruña, A;65 y más;% Extranjeros;Hombres;2019;0,80
15 Coruña, A;65 y más;% Extranjeros;Mujeres;2019;0,82
16 Cuenca;TOTAL EDADES;TOTAL;Ambos sexos;2019;196.329
16 Cuenca;TOTAL EDADES;TOTAL;Hombres;2019;98.542
16 Cuenca;TOTAL EDADES;TOTAL;Mujeres;2019;97.787
16 Cuenca;TOTAL EDADES;Españoles;Ambos sexos;2019;175.758
16 Cuenca;TOTAL EDADES;Españoles;Hombres;2019;88.099
16 Cuenca;TOTAL EDADES;Españoles;Mujeres;2019;87.659
16 Cuenca;TOTAL EDADES;Extranjeros;Ambos sexos;2019;20.571
16 Cuenca;TOTAL EDADES;Extranjeros;Hombres;2019;10.443
16 Cuenca;TOTAL EDADES;Extranjeros;Mujeres;2019;10.128
16 Cuenca;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;10,48
16 Cuenca;TOTAL EDADES;% Extranjeros;Hombres;2019;10,60
16 Cuenca;TOTAL EDADES;% Extranjeros;Mujeres;2019;10,36
16 Cuenca;0-15 años;TOTAL;Ambos sexos;2019;26.231
16 Cuenca;0-15 años;TOTAL;Hombres;2019;13.294
16 Cuenca;0-15 años;TOTAL;Mujeres;2019;12.937
16 Cuenca;0-15 años;Españoles;Ambos sexos;2019;22.192
16 Cuenca;0-15 años;Españoles;Hombres;2019;11.236
16 Cuenca;0-15 años;Españoles;Mujeres;2019;10.956
16 Cuenca;0-15 años;Extranjeros;Ambos sexos;2019;4.039
16 Cuenca;0-15 años;Extranjeros;Hombres;2019;2.058
16 Cuenca;0-15 años;Extranjeros;Mujeres;2019;1.981
16 Cuenca;0-15 años;% Extranjeros;Ambos sexos;2019;15,40
16 Cuenca;0-15 años;% Extranjeros;Hombres;2019;15,48
16 Cuenca;0-15 años;% Extranjeros;Mujeres;2019;15,31
16 Cuenca;16-64 años;TOTAL;Ambos sexos;2019;124.259
16 Cuenca;16-64 años;TOTAL;Hombres;2019;64.633
16 Cuenca;16-64 años;TOTAL;Mujeres;2019;59.626
16 Cuenca;16-64 años;Españoles;Ambos sexos;2019;108.184
16 Cuenca;16-64 años;Españoles;Hombres;2019;56.430
16 Cuenca;16-64 años;Españoles;Mujeres;2019;51.754
16 Cuenca;16-64 años;Extranjeros;Ambos sexos;2019;16.075
16 Cuenca;16-64 años;Extranjeros;Hombres;2019;8.203
16 Cuenca;16-64 años;Extranjeros;Mujeres;2019;7.872
16 Cuenca;16-64 años;% Extranjeros;Ambos sexos;2019;12,94
16 Cuenca;16-64 años;% Extranjeros;Hombres;2019;12,69
16 Cuenca;16-64 años;% Extranjeros;Mujeres;2019;13,20
16 Cuenca;65 y más;TOTAL;Ambos sexos;2019;45.839
16 Cuenca;65 y más;TOTAL;Hombres;2019;20.615
16 Cuenca;65 y más;TOTAL;Mujeres;2019;25.224
16 Cuenca;65 y más;Españoles;Ambos sexos;2019;45.382
16 Cuenca;65 y más;Españoles;Hombres;2019;20.433
16 Cuenca;65 y más;Españoles;Mujeres;2019;24.949
16 Cuenca;65 y más;Extranjeros;Ambos sexos;2019;457
16 Cuenca;65 y más;Extranjeros;Hombres;2019;182
16 Cuenca;65 y más;Extranjeros;Mujeres;2019;275
16 Cuenca;65 y más;% Extranjeros;Ambos sexos;2019;1,00
16 Cuenca;65 y más;% Extranjeros;Hombres;2019;0,88
16 Cuenca;65 y más;% Extranjeros;Mujeres;2019;1,09
20 Gipuzkoa;TOTAL EDADES;TOTAL;Ambos sexos;2019;723.576
20 Gipuzkoa;TOTAL EDADES;TOTAL;Hombres;2019;353.363
20 Gipuzkoa;TOTAL EDADES;TOTAL;Mujeres;2019;370.213
20 Gipuzkoa;TOTAL EDADES;Españoles;Ambos sexos;2019;668.281
20 Gipuzkoa;TOTAL EDADES;Españoles;Hombres;2019;325.868
20 Gipuzkoa;TOTAL EDADES;Españoles;Mujeres;2019;342.413
20 Gipuzkoa;TOTAL EDADES;Extranjeros;Ambos sexos;2019;55.295
20 Gipuzkoa;TOTAL EDADES;Extranjeros;Hombres;2019;27.495
20 Gipuzkoa;TOTAL EDADES;Extranjeros;Mujeres;2019;27.800
20 Gipuzkoa;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;7,64
20 Gipuzkoa;TOTAL EDADES;% Extranjeros;Hombres;2019;7,78
20 Gipuzkoa;TOTAL EDADES;% Extranjeros;Mujeres;2019;7,51
20 Gipuzkoa;0-15 años;TOTAL;Ambos sexos;2019;111.166
20 Gipuzkoa;0-15 años;TOTAL;Hombres;2019;57.235
20 Gipuzkoa;0-15 años;TOTAL;Mujeres;2019;53.931
20 Gipuzkoa;0-15 años;Españoles;Ambos sexos;2019;101.954
20 Gipuzkoa;0-15 años;Españoles;Hombres;2019;52.413
20 Gipuzkoa;0-15 años;Españoles;Mujeres;2019;49.541
20 Gipuzkoa;0-15 años;Extranjeros;Ambos sexos;2019;9.212
20 Gipuzkoa;0-15 años;Extranjeros;Hombres;2019;4.822
20 Gipuzkoa;0-15 años;Extranjeros;Mujeres;2019;4.390
20 Gipuzkoa;0-15 años;% Extranjeros;Ambos sexos;2019;8,29
20 Gipuzkoa;0-15 años;% Extranjeros;Hombres;2019;8,42
20 Gipuzkoa;0-15 años;% Extranjeros;Mujeres;2019;8,14
20 Gipuzkoa;16-64 años;TOTAL;Ambos sexos;2019;451.746
20 Gipuzkoa;16-64 años;TOTAL;Hombres;2019;227.368
20 Gipuzkoa;16-64 años;TOTAL;Mujeres;2019;224.378
20 Gipuzkoa;16-64 años;Españoles;Ambos sexos;2019;407.308
20 Gipuzkoa;16-64 años;Españoles;Hombres;2019;205.401
20 Gipuzkoa;16-64 años;Españoles;Mujeres;2019;201.907
20 Gipuzkoa;16-64 años;Extranjeros;Ambos sexos;2019;44.438
20 Gipuzkoa;16-64 años;Extranjeros;Hombres;2019;21.967
20 Gipuzkoa;16-64 años;Extranjeros;Mujeres;2019;22.471
20 Gipuzkoa;16-64 años;% Extranjeros;Ambos sexos;2019;9,84
20 Gipuzkoa;16-64 años;% Extranjeros;Hombres;2019;9,66
20 Gipuzkoa;16-64 años;% Extranjeros;Mujeres;2019;10,01
20 Gipuzkoa;65 y más;TOTAL;Ambos sexos;2019;160.664
20 Gipuzkoa;65 y más;TOTAL;Hombres;2019;68.760
20 Gipuzkoa;65 y más;TOTAL;Mujeres;2019;91.904
20 Gipuzkoa;65 y más;Españoles;Ambos sexos;2019;159.019
20 Gipuzkoa;65 y más;Españoles;Hombres;2019;68.054
20 Gipuzkoa;65 y más;Españoles;Mujeres;2019;90.965
20 Gipuzkoa;65 y más;Extranjeros;Ambos sexos;2019;1.645
20 Gipuzkoa;65 y más;Extranjeros;Hombres;2019;706
20 Gipuzkoa;65 y más;Extranjeros;Mujeres;2019;939
20 Gipuzkoa;65 y más;% Extranjeros;Ambos sexos;2019;1,02
20 Gipuzkoa;65 y más;% Extranjeros;Hombres;2019;1,03
20 Gipuzkoa;65 y más;% Extranjeros;Mujeres;2019;1,02
17 Girona;TOTAL EDADES;TOTAL;Ambos sexos;2019;771.044
17 Girona;TOTAL EDADES;TOTAL;Hombres;2019;385.298
17 Girona;TOTAL EDADES;TOTAL;Mujeres;2019;385.746
17 Girona;TOTAL EDADES;Españoles;Ambos sexos;2019;618.736
17 Girona;TOTAL EDADES;Españoles;Hombres;2019;306.602
17 Girona;TOTAL EDADES;Españoles;Mujeres;2019;312.134
17 Girona;TOTAL EDADES;Extranjeros;Ambos sexos;2019;152.308
17 Girona;TOTAL EDADES;Extranjeros;Hombres;2019;78.696
17 Girona;TOTAL EDADES;Extranjeros;Mujeres;2019;73.612
17 Girona;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;19,75
17 Girona;TOTAL EDADES;% Extranjeros;Hombres;2019;20,42
17 Girona;TOTAL EDADES;% Extranjeros;Mujeres;2019;19,08
17 Girona;0-15 años;TOTAL;Ambos sexos;2019;132.763
17 Girona;0-15 años;TOTAL;Hombres;2019;68.219
17 Girona;0-15 años;TOTAL;Mujeres;2019;64.544
17 Girona;0-15 años;Españoles;Ambos sexos;2019;105.624
17 Girona;0-15 años;Españoles;Hombres;2019;54.248
17 Girona;0-15 años;Españoles;Mujeres;2019;51.376
17 Girona;0-15 años;Extranjeros;Ambos sexos;2019;27.139
17 Girona;0-15 años;Extranjeros;Hombres;2019;13.971
17 Girona;0-15 años;Extranjeros;Mujeres;2019;13.168
17 Girona;0-15 años;% Extranjeros;Ambos sexos;2019;20,44
17 Girona;0-15 años;% Extranjeros;Hombres;2019;20,48
17 Girona;0-15 años;% Extranjeros;Mujeres;2019;20,40
17 Girona;16-64 años;TOTAL;Ambos sexos;2019;500.857
17 Girona;16-64 años;TOTAL;Hombres;2019;255.776
17 Girona;16-64 años;TOTAL;Mujeres;2019;245.081
17 Girona;16-64 años;Españoles;Ambos sexos;2019;386.119
17 Girona;16-64 años;Españoles;Hombres;2019;195.944
17 Girona;16-64 años;Españoles;Mujeres;2019;190.175
17 Girona;16-64 años;Extranjeros;Ambos sexos;2019;114.738
17 Girona;16-64 años;Extranjeros;Hombres;2019;59.832
17 Girona;16-64 años;Extranjeros;Mujeres;2019;54.906
17 Girona;16-64 años;% Extranjeros;Ambos sexos;2019;22,91
17 Girona;16-64 años;% Extranjeros;Hombres;2019;23,39
17 Girona;16-64 años;% Extranjeros;Mujeres;2019;22,40
17 Girona;65 y más;TOTAL;Ambos sexos;2019;137.424
17 Girona;65 y más;TOTAL;Hombres;2019;61.303
17 Girona;65 y más;TOTAL;Mujeres;2019;76.121
17 Girona;65 y más;Españoles;Ambos sexos;2019;126.993
17 Girona;65 y más;Españoles;Hombres;2019;56.410
17 Girona;65 y más;Españoles;Mujeres;2019;70.583
17 Girona;65 y más;Extranjeros;Ambos sexos;2019;10.431
17 Girona;65 y más;Extranjeros;Hombres;2019;4.893
17 Girona;65 y más;Extranjeros;Mujeres;2019;5.538
17 Girona;65 y más;% Extranjeros;Ambos sexos;2019;7,59
17 Girona;65 y más;% Extranjeros;Hombres;2019;7,98
17 Girona;65 y más;% Extranjeros;Mujeres;2019;7,28
18 Granada;TOTAL EDADES;TOTAL;Ambos sexos;2019;914.678
18 Granada;TOTAL EDADES;TOTAL;Hombres;2019;450.555
18 Granada;TOTAL EDADES;TOTAL;Mujeres;2019;464.123
18 Granada;TOTAL EDADES;Españoles;Ambos sexos;2019;853.709
18 Granada;TOTAL EDADES;Españoles;Hombres;2019;418.863
18 Granada;TOTAL EDADES;Españoles;Mujeres;2019;434.846
18 Granada;TOTAL EDADES;Extranjeros;Ambos sexos;2019;60.969
18 Granada;TOTAL EDADES;Extranjeros;Hombres;2019;31.692
18 Granada;TOTAL EDADES;Extranjeros;Mujeres;2019;29.277
18 Granada;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;6,67
18 Granada;TOTAL EDADES;% Extranjeros;Hombres;2019;7,03
18 Granada;TOTAL EDADES;% Extranjeros;Mujeres;2019;6,31
18 Granada;0-15 años;TOTAL;Ambos sexos;2019;146.757
18 Granada;0-15 años;TOTAL;Hombres;2019;75.498
18 Granada;0-15 años;TOTAL;Mujeres;2019;71.259
18 Granada;0-15 años;Españoles;Ambos sexos;2019;138.461
18 Granada;0-15 años;Españoles;Hombres;2019;71.218
18 Granada;0-15 años;Españoles;Mujeres;2019;67.243
18 Granada;0-15 años;Extranjeros;Ambos sexos;2019;8.296
18 Granada;0-15 años;Extranjeros;Hombres;2019;4.280
18 Granada;0-15 años;Extranjeros;Mujeres;2019;4.016
18 Granada;0-15 años;% Extranjeros;Ambos sexos;2019;5,65
18 Granada;0-15 años;% Extranjeros;Hombres;2019;5,67
18 Granada;0-15 años;% Extranjeros;Mujeres;2019;5,64
18 Granada;16-64 años;TOTAL;Ambos sexos;2019;603.891
18 Granada;16-64 años;TOTAL;Hombres;2019;303.778
18 Granada;16-64 años;TOTAL;Mujeres;2019;300.113
18 Granada;16-64 años;Españoles;Ambos sexos;2019;556.565
18 Granada;16-64 años;Españoles;Hombres;2019;279.046
18 Granada;16-64 años;Españoles;Mujeres;2019;277.519
18 Granada;16-64 años;Extranjeros;Ambos sexos;2019;47.326
18 Granada;16-64 años;Extranjeros;Hombres;2019;24.732
18 Granada;16-64 años;Extranjeros;Mujeres;2019;22.594
18 Granada;16-64 años;% Extranjeros;Ambos sexos;2019;7,84
18 Granada;16-64 años;% Extranjeros;Hombres;2019;8,14
18 Granada;16-64 años;% Extranjeros;Mujeres;2019;7,53
18 Granada;65 y más;TOTAL;Ambos sexos;2019;164.030
18 Granada;65 y más;TOTAL;Hombres;2019;71.279
18 Granada;65 y más;TOTAL;Mujeres;2019;92.751
18 Granada;65 y más;Españoles;Ambos sexos;2019;158.683
18 Granada;65 y más;Españoles;Hombres;2019;68.599
18 Granada;65 y más;Españoles;Mujeres;2019;90.084
18 Granada;65 y más;Extranjeros;Ambos sexos;2019;5.347
18 Granada;65 y más;Extranjeros;Hombres;2019;2.680
18 Granada;65 y más;Extranjeros;Mujeres;2019;2.667
18 Granada;65 y más;% Extranjeros;Ambos sexos;2019;3,26
18 Granada;65 y más;% Extranjeros;Hombres;2019;3,76
18 Granada;65 y más;% Extranjeros;Mujeres;2019;2,88
19 Guadalajara;TOTAL EDADES;TOTAL;Ambos sexos;2019;257.762
19 Guadalajara;TOTAL EDADES;TOTAL;Hombres;2019;130.534
19 Guadalajara;TOTAL EDADES;TOTAL;Mujeres;2019;127.228
19 Guadalajara;TOTAL EDADES;Españoles;Ambos sexos;2019;224.896
19 Guadalajara;TOTAL EDADES;Españoles;Hombres;2019;113.969
19 Guadalajara;TOTAL EDADES;Españoles;Mujeres;2019;110.927
19 Guadalajara;TOTAL EDADES;Extranjeros;Ambos sexos;2019;32.866
19 Guadalajara;TOTAL EDADES;Extranjeros;Hombres;2019;16.565
19 Guadalajara;TOTAL EDADES;Extranjeros;Mujeres;2019;16.301
19 Guadalajara;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;12,75
19 Guadalajara;TOTAL EDADES;% Extranjeros;Hombres;2019;12,69
19 Guadalajara;TOTAL EDADES;% Extranjeros;Mujeres;2019;12,81
19 Guadalajara;0-15 años;TOTAL;Ambos sexos;2019;45.439
19 Guadalajara;0-15 años;TOTAL;Hombres;2019;23.299
19 Guadalajara;0-15 años;TOTAL;Mujeres;2019;22.140
19 Guadalajara;0-15 años;Españoles;Ambos sexos;2019;39.379
19 Guadalajara;0-15 años;Españoles;Hombres;2019;20.148
19 Guadalajara;0-15 años;Españoles;Mujeres;2019;19.231
19 Guadalajara;0-15 años;Extranjeros;Ambos sexos;2019;6.060
19 Guadalajara;0-15 años;Extranjeros;Hombres;2019;3.151
19 Guadalajara;0-15 años;Extranjeros;Mujeres;2019;2.909
19 Guadalajara;0-15 años;% Extranjeros;Ambos sexos;2019;13,34
19 Guadalajara;0-15 años;% Extranjeros;Hombres;2019;13,52
19 Guadalajara;0-15 años;% Extranjeros;Mujeres;2019;13,14
19 Guadalajara;16-64 años;TOTAL;Ambos sexos;2019;170.954
19 Guadalajara;16-64 años;TOTAL;Hombres;2019;88.200
19 Guadalajara;16-64 años;TOTAL;Mujeres;2019;82.754
19 Guadalajara;16-64 años;Españoles;Ambos sexos;2019;145.220
19 Guadalajara;16-64 años;Españoles;Hombres;2019;75.205
19 Guadalajara;16-64 años;Españoles;Mujeres;2019;70.015
19 Guadalajara;16-64 años;Extranjeros;Ambos sexos;2019;25.734
19 Guadalajara;16-64 años;Extranjeros;Hombres;2019;12.995
19 Guadalajara;16-64 años;Extranjeros;Mujeres;2019;12.739
19 Guadalajara;16-64 años;% Extranjeros;Ambos sexos;2019;15,05
19 Guadalajara;16-64 años;% Extranjeros;Hombres;2019;14,73
19 Guadalajara;16-64 años;% Extranjeros;Mujeres;2019;15,39
19 Guadalajara;65 y más;TOTAL;Ambos sexos;2019;41.369
19 Guadalajara;65 y más;TOTAL;Hombres;2019;19.035
19 Guadalajara;65 y más;TOTAL;Mujeres;2019;22.334
19 Guadalajara;65 y más;Españoles;Ambos sexos;2019;40.297
19 Guadalajara;65 y más;Españoles;Hombres;2019;18.616
19 Guadalajara;65 y más;Españoles;Mujeres;2019;21.681
19 Guadalajara;65 y más;Extranjeros;Ambos sexos;2019;1.072
19 Guadalajara;65 y más;Extranjeros;Hombres;2019;419
19 Guadalajara;65 y más;Extranjeros;Mujeres;2019;653
19 Guadalajara;65 y más;% Extranjeros;Ambos sexos;2019;2,59
19 Guadalajara;65 y más;% Extranjeros;Hombres;2019;2,20
19 Guadalajara;65 y más;% Extranjeros;Mujeres;2019;2,92
21 Huelva;TOTAL EDADES;TOTAL;Ambos sexos;2019;521.870
21 Huelva;TOTAL EDADES;TOTAL;Hombres;2019;258.413
21 Huelva;TOTAL EDADES;TOTAL;Mujeres;2019;263.457
21 Huelva;TOTAL EDADES;Españoles;Ambos sexos;2019;477.032
21 Huelva;TOTAL EDADES;Españoles;Hombres;2019;236.918
21 Huelva;TOTAL EDADES;Españoles;Mujeres;2019;240.114
21 Huelva;TOTAL EDADES;Extranjeros;Ambos sexos;2019;44.838
21 Huelva;TOTAL EDADES;Extranjeros;Hombres;2019;21.495
21 Huelva;TOTAL EDADES;Extranjeros;Mujeres;2019;23.343
21 Huelva;TOTAL EDADES;% Extranjeros;Ambos sexos;2019;8,59
21 Huelva;TOTAL EDADES;% Extranjeros;Hombres;2019;8,32
21 Huelva;TOTAL EDADES;% Extranjeros;Mujeres;2019;8,86
21 Huelva;0-15 años;TOTAL;Ambos sexos;2019;86.176
21 Huelva;0-15 años;TOTAL;Hombres;2019;44.509
21 Huelva;0-15 años;TOTAL;Mujeres;2019;41.667
21 Huelva;0-15 años;Españoles;Ambos sexos;2019;80.155
21 Huelva;0-15 años;Españoles;Hombres;2019;41.364
21 Huelva;0-15 años;Españoles;Mujeres;2019;38.791
21 Huelva;0-15 años;Extranjeros;Ambos sexos;2019;6.021
21 Huelva;0-15 años;Extranjeros;Hombres;2019;3.145
21 Huelva;0-15 años;Extranjeros;Mujeres;2019;2.876
21 Huelva;0-15 años;% Extranjeros;Ambos sexos;2019;6,99
21 Huelva;0-15 años;% Extranjeros;Hombres;2019;7,07
21 Huelva;0-15 años;% Extranjeros;Mujeres;2019;6,90
21 Huelva;16-64 años;TOTAL;Ambos sexos;2019;348.864
21 Huelva;16-64 años;TOTAL;Hombres;2019;175.580
21 Huelva;16-64 años;TOTAL;Mujeres;2019;173.284
21 Huelva;16-64 años;Españoles;Ambos sexos;2019;311.711
21 Huelva;16-64 años;Españoles;Hombres;2019;158.091
21 Huelva;16-64 años;Españoles;Mujeres;2019;153.620
21 Huelva;16-64 años;Extranjeros;Ambos sexos;2019;37.153
21 Huelva;16-64 años;Extranjeros;Hombres;2019;17.489
21 Huelva;16-64 años;Extranjeros;Mujeres;2019;19.664
21 Huelva;16-64 años;% Extranjeros;Ambos sexos;2019;10,65
